part_number,product_url
DFS60I-BHCN65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60i-bhcn65536/p/p481114?tab=detail
DLS40E-BBAV00600,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dls40/dls40e-bbav00600/p/p673179?tab=detail
DBS60E-TEECD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-teecd1024/p/p388556?tab=detail
DFS60E-TDEC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-tdec02048/p/p292772?tab=detail
DBS36E-S3EJ00250,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs3650/dbs36e-s3ej00250/p/p656650?tab=detail
DFS60A-BBCM65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-bbcm65536/p/p320841?tab=detail
DBS60E-S1FN03600,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-s1fn03600/p/p418862?tab=detail
DBS60E-TDFC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-tdfc02048/p/p682097?tab=detail
DBS36E-S3EM01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs3650/dbs36e-s3em01024/p/p463649?tab=detail
DBS60E-S1EC00360,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-s1ec00360/p/p514867?tab=detail
DFS60B-S4CC02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4cc02500/p/p320371?tab=detail
DBS60E-S4FC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-s4fc02048/p/p663128?tab=detail
DLS40E-BDAV00360,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dls40/dls40e-bdav00360/p/p673182?tab=detail
DFS60E-S1CA02000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s1ca02000/p/p292844?tab=detail
DBS60I-BDCM02000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60i-bdcm02000/p/p522460?tab=detail
DFS60A-S1CA16384,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-s1ca16384/p/p294041?tab=detail
DBS60E-THEC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-thec02048/p/p413261?tab=detail
DFS60B-S4EK10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4ek10000/p/p293537?tab=detail
DFS60B-TGPC10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-tgpc10000/p/p293097?tab=detail
DGS80B-TSLK01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs80b-tslk01024/p/p669319?tab=detail
DUS60E-RHKCAAAA,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dus60/dus60e-rhkcaaaa/p/p659167?tab=detail
